ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,4,"27,222",0,"100,284",0,0,0,0,0,16,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,5,"40,834",0,"153,493",0,0,0,0,0,41,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,6,"60,625",0,"246,756",0,0,0,0,0,29,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,7,"89,963",0,"357,662",0,0,0,0,0,17,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,8,"43,799",0,"175,400",0,0,0,0,0,25,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,9,"33,676",0,"135,111",0,0,0,0,0,6,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,10,"32,932",0,"134,582",0,0,0,0,0,17,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,11,"27,810",0,"101,888",0,0,0,0,0,20,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,12,"32,175",0,"117,460",0,0,0,0,0,10,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2016,"466,773",0,"1,808,212",0,0,0,0,0,251,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,1,"17,746",0,"65,212",0,0,0,0,0,26,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,2,"20,342",0,"74,418",0,0,0,0,0,9,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,3,"67,429",0,"246,294",0,0,0,0,0,32,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,4,"45,744",0,"168,464",0,0,0,0,0,20,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,5,"53,960",0,"206,672",0,0,0,0,0,34,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,6,"61,408",0,"245,522",0,0,0,0,0,10,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,7,"81,748",0,"323,189",0,0,0,0,0,11,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,8,"42,952",0,"172,588",0,0,0,0,0,17,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,9,"27,714",0,"110,448",0,0,0,0,0,15,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,10,"31,570",0,"126,222",0,0,0,0,0,6,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,11,"38,440",0,"143,958",0,0,0,0,0,16,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,12,"30,973",0,"112,980",0,0,0,0,0,6,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2017,"520,026",0,"1,995,967",0,0,0,0,0,202,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,1,"19,172",0,"70,152",0,0,0,0,0,10,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,2,"21,051",0,"77,168",0,0,0,0,0,14,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,3,"64,669",0,"236,956",0,0,0,0,0,60,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,4,"33,182",0,"122,690",0,0,0,0,0,8,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,5,"39,735",0,"150,194",0,0,0,0,0,20,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,6,"63,091",0,"250,476",0,0,0,0,0,11,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,7,"76,302",0,"301,392",0,0,0,0,0,6,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,8,"37,116",0,"147,862",0,0,0,0,0,7,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,9,"31,053",0,"123,275",0,0,0,0,0,8,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,10,"44,238",0,"183,034",0,0,0,0,0,21,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,11,"27,358",0,"100,286",0,0,0,0,0,15,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,12,"8,945",0,"32,882",0,0,0,0,0,4,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2018,"465,912",0,"1,796,367",0,0,0,0,0,184,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,1,"3,093",0,"11,566",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,2,"19,470",0,"71,394",0,0,0,0,0,9,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,3,"56,581",0,"207,078",0,0,0,0,0,32,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,4,"37,543",0,"138,050",0,0,0,0,0,22,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,5,"41,516",0,"157,214",0,0,0,0,0,36,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,6,"57,111",0,"225,075",0,0,0,0,0,16,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,7,"69,444",0,"273,505",0,0,0,0,0,16,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,8,"36,354",0,"145,974",0,0,0,0,0,13,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,9,"28,455",0,"112,720",0,0,0,0,0,10,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,10,"33,014",0,"131,961",0,0,0,0,0,29,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,11,"27,519",0,"101,601",0,0,0,0,0,35,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,12,"30,591",0,"111,768",0,0,0,0,0,7,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2019,"440,691",0,"1,687,906",0,0,0,0,0,225,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,1,"21,319",0,"77,914",0,0,0,0,0,3,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,2,"20,860",0,"76,520",0,0,0,0,0,21,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,3,"28,925",0,"106,274",0,0,0,0,0,31,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,4,"1,138",0,"4,554",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,5,"1,338",0,"5,352",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,6,"10,124",0,"37,848",0,0,0,0,0,2,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,7,"18,855",0,"69,112",0,0,0,0,0,7,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,8,"17,002",0,"62,294",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,9,"16,717",0,"61,492",0,0,0,0,0,12,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,10,"21,424",0,"78,652",0,0,0,0,0,14,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,11,"9,265",0,"34,378",0,0,0,0,0,10,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,12,"16,868",0,"61,912",0,0,0,0,0,16,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2020,"183,835",0,"676,302",0,0,0,0,0,116,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,1,"16,219",0,"59,738",0,0,0,0,0,30,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,2,"13,270",0,"48,842",0,0,0,0,0,12,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,3,"30,749",0,"112,558",0,0,0,0,0,27,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,4,"25,859",0,"94,596",0,0,0,0,0,17,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,5,"29,206",0,"107,016",0,0,0,0,0,22,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,6,"34,015",0,"124,320",0,0,0,0,0,8,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,7,"53,346",0,"194,528",0,0,0,0,0,3,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,8,"29,210",0,"106,740",0,0,0,0,0,5,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,9,"24,922",0,"91,236",0,0,0,0,0,6,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,10,"34,791",0,"127,264",0,0,0,0,0,18,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,11,"28,082",0,"102,924",0,0,0,0,0,29,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,12,"29,575",0,"108,196",0,0,0,0,0,14,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2021,"349,244",0,"1,277,958",0,0,0,0,0,191,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,1,"20,549",0,"75,724",0,0,0,0,0,5,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,2,"21,887",0,"80,592",0,0,0,0,0,4,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,3,"48,021",0,"176,086",0,0,0,0,0,41,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,4,"37,869",0,"138,844",0,0,0,0,0,16,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,5,"34,898",0,"129,158",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,6,"45,193",0,"175,894",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,7,"51,525",0,"200,514",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,8,"24,177",0,"97,002",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,9,"23,494",0,"94,278",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,10,"32,267",0,"127,902",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,11,"23,257",0,"86,003",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,12,"27,795",0,"101,280",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2022,"390,932",0,"1,483,277",0,0,0,0,0,66,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,1,"17,532",0,"64,090",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,2,"19,802",0,"72,344",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,3,"48,596",0,"177,342",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,4,"38,773",0,"141,712",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,5,"35,216",0,"131,436",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,6,"42,895",0,"169,740",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,7,"44,816",0,"177,216",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,8,"25,083",0,"97,745",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,9,"26,461",0,"106,092",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,10,"37,016",0,"148,220",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,11,"28,331",0,"105,266",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,12,"29,600",0,"107,956",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2023,"394,121",0,"1,499,159",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,1,"19,713",0,"71,874",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,2,"21,587",0,"78,962",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,3,"54,031",0,"197,262",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,4,"50,142",0,"188,276",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,5,"38,458",0,"148,848",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,6,"52,133",0,"203,960",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,7,"54,587",0,"212,946",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,8,"42,598",0,"169,279",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,9,"27,589",0,"108,965",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,10,"35,854",0,"143,856",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,11,"30,660",0,"113,649",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,12,"33,122",0,"120,820",0,0,0,0,0,0,0,0,Carlsbad Caverns NP,CAVE,National Park,Intermountain ,NM,2024,"460,474",0,"1,758,697",0,0,0,0,0,0,0,0
